order_id,payment_sequential,payment_type,payment_installments,payment_value
o_007965,1,credit_card,1,277.11
o_007966,1,credit_card,3,188.92
o_007967,1,boleto,1,98.3
o_007968,1,boleto,1,188.34
o_007969,1,credit_card,2,85.05
o_007970,1,credit_card,1,159.94
o_007971,1,credit_card,4,399.02
o_007972,1,credit_card,12,95.03
o_007973,1,credit_card,1,93.13
o_007974,1,credit_card,1,388.44
o_007975,1,voucher,1,746.44
o_007976,1,boleto,1,317.65
o_007977,1,boleto,1,161.18
o_007978,1,credit_card,1,54.17
o_007979,1,credit_card,6,120.22
o_007980,1,credit_card,1,94.49
o_007981,1,credit_card,6,151.44
o_007982,1,boleto,1,40.37
o_007983,1,credit_card,3,257.35
o_007984,1,credit_card,1,45.75
o_007985,1,credit_card,4,63.75
o_007986,1,credit_card,1,208.07
o_007987,1,credit_card,8,75.69
o_007988,1,credit_card,4,140.06
o_007989,1,credit_card,1,135.75
o_007990,1,credit_card,8,325.42
o_007991,1,debit_card,1,38.75
o_007992,1,credit_card,10,621.17
o_007993,1,credit_card,4,55.83
o_007994,1,credit_card,2,36.29
o_007995,1,boleto,1,232.33
o_007996,1,credit_card,1,230.46
o_007997,1,credit_card,6,235.81
o_007998,1,credit_card,1,52.55
o_007999,1,credit_card,1,208.61
o_008000,1,credit_card,3,126.0
o_008001,1,voucher,1,129.0
o_008002,1,credit_card,3,152.42
o_008003,1,credit_card,1,49.24
o_008004,1,credit_card,1,179.35
o_008005,1,boleto,1,26.68
o_008006,1,credit_card,4,113.69
o_008007,1,credit_card,10,29.61
o_008008,1,credit_card,10,111.35
o_008009,1,credit_card,1,325.7
o_008010,1,credit_card,10,93.19
o_008011,1,boleto,1,255.17
o_008012,1,boleto,1,114.47
o_008013,1,voucher,1,70.14
o_008014,1,credit_card,10,62.12
o_008015,1,credit_card,4,324.66
o_008016,1,boleto,1,135.44
o_008017,1,credit_card,1,108.96
o_008018,1,credit_card,1,189.9
o_008019,1,credit_card,4,27.98
o_008020,1,boleto,1,101.15
o_008021,1,credit_card,1,173.05
o_008022,1,credit_card,1,24.28
o_008023,1,boleto,1,140.4
o_008024,1,boleto,1,142.22
o_008025,1,credit_card,6,73.75
o_008026,1,credit_card,1,195.51
o_008027,1,boleto,1,50.03
o_008028,1,credit_card,1,87.32
o_008029,1,credit_card,3,133.14
o_008030,1,credit_card,1,160.61
o_008031,1,credit_card,3,43.23
o_008032,1,credit_card,1,174.08
o_008033,1,credit_card,2,28.66
o_008034,1,boleto,1,290.39
o_008035,1,boleto,1,133.16
o_008036,1,debit_card,1,80.83
o_008037,1,voucher,1,200.2
o_008038,1,credit_card,2,77.05
o_008039,1,voucher,1,251.52
o_008040,1,voucher,1,278.25
o_008041,1,debit_card,1,121.37
o_008042,1,boleto,1,151.1
o_008043,1,boleto,1,192.34
o_008044,1,credit_card,12,163.94
o_008045,1,credit_card,1,82.66
o_008046,1,credit_card,2,158.45
o_008047,1,credit_card,1,81.68
o_008048,1,credit_card,8,286.86
o_008049,1,credit_card,1,268.18
o_008050,1,credit_card,1,41.2
o_008051,1,credit_card,2,123.54
o_008052,1,credit_card,1,53.39
o_008053,1,boleto,1,62.7
o_008054,1,credit_card,2,58.5
o_008055,1,credit_card,4,877.9
o_008056,1,credit_card,1,185.07
o_008057,1,credit_card,2,231.59
o_008058,1,credit_card,2,220.42
o_008059,1,credit_card,2,721.95
o_008060,1,credit_card,1,27.38
o_008061,1,boleto,1,141.86
o_008062,1,credit_card,3,478.81
o_008063,1,credit_card,4,99.59
o_008064,1,credit_card,6,91.96
o_008065,1,credit_card,1,114.47
o_008066,1,boleto,1,20.95
o_008067,1,voucher,1,72.37
o_008068,1,credit_card,8,233.56
o_008069,1,credit_card,6,116.25
o_008070,1,boleto,1,170.98
o_008071,1,credit_card,10,48.44
o_008072,1,credit_card,1,635.41
o_008073,1,credit_card,1,79.65
o_008074,1,boleto,1,118.71
o_008075,1,credit_card,1,177.08
o_008076,1,credit_card,6,60.29
o_008077,1,credit_card,3,462.96
o_008078,1,credit_card,1,23.99
o_008079,1,credit_card,1,154.79
o_008080,1,credit_card,1,72.85
o_008081,1,boleto,1,156.28
o_008082,1,credit_card,8,61.51
o_008083,1,credit_card,6,122.65
o_008084,1,boleto,1,35.43
o_008085,1,credit_card,2,197.13
o_008086,1,credit_card,4,88.26
o_008087,1,credit_card,1,92.41
o_008088,1,credit_card,1,201.73
o_008089,1,credit_card,1,53.64
o_008090,1,credit_card,3,40.44
o_008091,1,credit_card,1,159.86
o_008092,1,credit_card,1,225.28
o_008093,1,credit_card,1,157.89
o_008094,1,credit_card,2,260.16
o_008095,1,credit_card,4,33.9
o_008096,1,credit_card,4,409.19
o_008097,1,credit_card,1,96.72
o_008098,1,credit_card,2,157.92
o_008099,1,voucher,1,70.33
o_008100,1,credit_card,1,280.86
o_008101,1,credit_card,12,160.65
o_008102,1,credit_card,4,52.05
o_008103,1,credit_card,2,97.03
o_008104,1,credit_card,3,400.35
o_008105,1,debit_card,1,147.17
o_008106,1,credit_card,3,181.04
o_008107,1,boleto,1,368.45
o_008108,1,credit_card,2,72.36
o_008109,1,credit_card,1,122.84
o_008110,1,credit_card,2,193.56
o_008111,1,boleto,1,162.82
o_008112,1,credit_card,6,320.27
o_008113,1,boleto,1,233.65
o_008114,1,boleto,1,316.68
o_008115,1,credit_card,3,31.85
o_008116,1,credit_card,3,73.59
o_008117,1,credit_card,3,144.93
o_008118,1,credit_card,2,352.01
o_008119,1,credit_card,2,123.54
o_008120,1,credit_card,1,34.61
o_008121,1,credit_card,1,275.06
o_008122,1,credit_card,1,85.67
o_008123,1,boleto,1,108.78
o_008124,1,voucher,1,303.37
o_008125,1,credit_card,4,323.53
o_008126,1,boleto,1,416.46
o_008127,1,credit_card,2,82.29
o_008128,1,credit_card,1,193.06
o_008129,1,credit_card,1,77.18
o_008130,1,credit_card,6,86.69
o_008131,1,credit_card,4,153.75
o_008132,1,credit_card,1,42.18
o_008133,1,boleto,1,225.44
o_008134,1,credit_card,3,103.27
o_008135,1,credit_card,2,80.55
o_008136,1,boleto,1,328.65
o_008137,1,credit_card,2,59.93
o_008138,1,credit_card,1,60.39
o_008139,1,voucher,1,48.6
o_008140,1,credit_card,6,43.81
o_008141,1,boleto,1,97.49
o_008142,1,debit_card,1,327.12
o_008143,1,credit_card,1,184.94
o_008144,1,credit_card,2,230.79
o_008145,1,boleto,1,40.94
o_008146,1,credit_card,1,219.87
o_008147,1,voucher,1,45.0
o_008148,1,debit_card,1,122.91
o_008149,1,credit_card,2,401.48
o_008150,1,credit_card,10,25.8
o_008151,1,credit_card,1,279.02
o_008152,1,credit_card,3,83.16
o_008153,1,credit_card,6,116.2
o_008154,1,boleto,1,252.73
o_008155,1,credit_card,10,163.32
o_008156,1,credit_card,1,265.77
o_008157,1,credit_card,1,300.84
o_008158,1,credit_card,3,395.77
o_008159,1,debit_card,1,151.55
o_008160,1,credit_card,3,81.8
o_008161,1,credit_card,1,121.47
o_008162,1,credit_card,10,294.39
o_008163,1,credit_card,1,184.31
o_008164,1,credit_card,2,44.89
o_008165,1,credit_card,1,86.75
o_008166,1,credit_card,3,81.0
o_008167,1,credit_card,4,119.69
o_008168,1,credit_card,2,60.58
o_008169,1,boleto,1,217.57
o_008170,1,boleto,1,62.94
o_008171,1,credit_card,4,342.48
o_008172,1,credit_card,1,45.32
o_008173,1,credit_card,1,299.84
o_008174,1,credit_card,1,187.75
o_008175,1,credit_card,6,422.06
o_008176,1,credit_card,8,106.44
o_008177,1,credit_card,1,86.29
o_008178,1,credit_card,1,143.13
o_008179,1,boleto,1,110.47
o_008180,1,voucher,1,208.0
o_008181,1,credit_card,1,81.78
o_008182,1,voucher,1,48.63
o_008183,1,credit_card,1,43.55
o_008184,1,credit_card,6,73.77
o_008185,1,credit_card,1,84.04
o_008186,1,boleto,1,125.01
o_008187,1,credit_card,2,119.66
o_008188,1,credit_card,1,175.96
o_008189,1,credit_card,1,115.77
o_008190,1,credit_card,1,101.85
o_008191,1,credit_card,2,139.3
o_008192,1,credit_card,1,133.9
o_008193,1,credit_card,1,31.63
o_008194,1,boleto,1,79.74
o_008195,1,credit_card,1,429.69
o_008196,1,voucher,1,85.0
o_008197,1,credit_card,2,44.01
o_008198,1,credit_card,3,262.52
o_008199,1,credit_card,1,114.76
o_008200,1,credit_card,2,53.53
o_008201,1,credit_card,2,78.58
o_008202,1,credit_card,1,29.44
o_008203,1,credit_card,3,809.01
o_008204,1,credit_card,1,252.23
o_008205,1,boleto,1,92.75
o_008206,1,credit_card,2,30.87
o_008207,1,boleto,1,49.02
o_008208,1,voucher,1,137.05
o_008209,1,credit_card,1,37.51
o_008210,1,credit_card,1,41.62
o_008211,1,credit_card,8,58.11
o_008212,1,credit_card,8,260.18
o_008213,1,boleto,1,87.55
o_008214,1,credit_card,1,87.44
o_008215,1,credit_card,10,237.93
o_008216,1,credit_card,2,52.24
o_008217,1,credit_card,1,305.6
o_008218,1,boleto,1,140.87
o_008219,1,boleto,1,91.17
o_008220,1,boleto,1,105.27
o_008221,1,credit_card,6,95.58
o_008222,1,credit_card,6,403.05
o_008223,1,voucher,1,295.34
o_008224,1,credit_card,6,120.93
o_008225,1,credit_card,1,67.15
o_008226,1,credit_card,1,209.32
o_008227,1,credit_card,1,238.11
o_008228,1,credit_card,8,84.56
o_008229,1,credit_card,4,47.93
o_008230,1,credit_card,8,78.74
o_008231,1,credit_card,10,274.74
o_008232,1,credit_card,6,62.09
o_008233,1,credit_card,3,64.64
o_008234,1,credit_card,3,681.74
o_008235,1,credit_card,10,429.91
o_008236,1,credit_card,3,44.41
o_008237,1,credit_card,3,460.71
o_008238,1,credit_card,1,408.26
o_008239,1,credit_card,10,326.02
o_008240,1,credit_card,2,93.77
o_008241,1,credit_card,1,186.93
o_008242,1,boleto,1,330.68
o_008243,1,credit_card,1,199.31
o_008244,1,credit_card,8,181.36
o_008245,1,credit_card,1,231.44
o_008246,1,credit_card,2,202.48
o_008247,1,voucher,1,204.3
o_008248,1,credit_card,10,178.43
o_008249,1,credit_card,4,126.67
o_008250,1,credit_card,1,78.23
o_008251,1,credit_card,2,100.82
o_008252,1,voucher,1,208.51
o_008253,1,credit_card,1,34.99
o_008254,1,credit_card,1,93.08
o_008255,1,credit_card,2,246.17
o_008256,1,boleto,1,88.31
o_008257,1,voucher,1,115.88
o_008258,1,boleto,1,59.92
o_008259,1,credit_card,2,80.37
o_008260,1,credit_card,3,364.03
o_008261,1,credit_card,1,24.42
o_008262,1,credit_card,4,713.2
o_008263,1,voucher,1,295.55
o_008264,1,boleto,1,130.62
o_008265,1,credit_card,3,570.78
o_008266,1,boleto,1,313.76
o_008267,1,boleto,1,100.45
o_008268,1,credit_card,4,169.57
o_008269,1,credit_card,3,65.17
o_008270,1,boleto,1,470.45
o_008271,1,boleto,1,123.47
o_008272,1,credit_card,8,70.21
o_008273,1,credit_card,6,70.54
o_008274,1,credit_card,1,149.88
o_008275,1,credit_card,3,125.66
o_008276,1,voucher,1,102.89
o_008277,1,credit_card,2,73.35
o_008278,1,credit_card,4,134.13
o_008279,1,credit_card,2,56.3
o_008280,1,credit_card,2,82.96
o_008281,1,credit_card,4,958.66
o_008282,1,boleto,1,81.32
o_008283,1,credit_card,3,169.24
o_008284,1,voucher,1,173.98
o_008285,1,credit_card,1,164.62
o_008286,1,boleto,1,194.34
o_008287,1,credit_card,1,171.43
o_008288,1,debit_card,1,79.15
o_008289,1,credit_card,1,90.95
o_008290,1,boleto,1,143.24
o_008291,1,credit_card,1,315.4
o_008292,1,credit_card,4,67.73
o_008293,1,boleto,1,255.29
o_008294,1,voucher,1,223.61
o_008295,1,credit_card,1,417.91
o_008296,1,credit_card,6,51.05
o_008297,1,credit_card,1,172.44
o_008298,1,credit_card,2,67.27
o_008299,1,credit_card,12,215.52
o_008300,1,credit_card,1,454.36
o_008301,1,boleto,1,155.04
o_008302,1,credit_card,1,166.96
o_008303,1,credit_card,8,42.91
o_008304,1,credit_card,1,142.04
o_008305,1,credit_card,3,229.65
o_008306,1,credit_card,1,64.09
o_008307,1,boleto,1,71.17
o_008308,1,credit_card,6,228.54
o_008309,1,credit_card,3,64.69
o_008310,1,credit_card,4,124.71
o_008311,1,credit_card,10,178.87
o_008312,1,credit_card,1,608.11
o_008313,1,credit_card,1,448.43
o_008314,1,boleto,1,191.59
o_008315,1,credit_card,2,36.78
o_008316,1,voucher,1,492.16
o_008317,1,credit_card,4,116.16
o_008318,1,voucher,1,35.92
o_008319,1,credit_card,1,277.87
o_008320,1,boleto,1,45.4
o_008321,1,credit_card,10,251.28
o_008322,1,credit_card,3,122.28
o_008323,1,boleto,1,87.72
o_008324,1,credit_card,1,252.56
o_008325,1,credit_card,6,157.11
o_008326,1,credit_card,6,70.45
o_008327,1,debit_card,1,32.97
o_008328,1,boleto,1,453.44
o_008329,1,credit_card,2,501.25
o_008330,1,credit_card,10,181.02
o_008331,1,credit_card,1,160.87
o_008332,1,credit_card,1,54.27
o_008333,1,credit_card,2,553.36
o_008334,1,credit_card,3,69.53
o_008335,1,credit_card,3,236.69
o_008336,1,boleto,1,493.86
o_008337,1,credit_card,4,221.49
o_008338,1,boleto,1,36.05
o_008339,1,credit_card,1,64.97
o_008340,1,credit_card,1,236.92
o_008341,1,credit_card,1,359.75
o_008342,1,credit_card,10,145.2
o_008343,1,credit_card,2,58.9
o_008344,1,credit_card,1,130.09
o_008345,1,boleto,1,36.02
o_008346,1,credit_card,1,93.76
o_008347,1,credit_card,3,37.33
o_008348,1,credit_card,2,326.63
o_008349,1,credit_card,6,159.41
o_008350,1,credit_card,1,178.59
o_008351,1,voucher,1,173.42
o_008352,1,credit_card,2,182.79
o_008353,1,credit_card,6,60.15
o_008354,1,credit_card,1,83.54
o_008355,1,credit_card,2,90.5
o_008356,1,voucher,1,281.03
o_008357,1,voucher,1,187.39
o_008358,1,credit_card,1,408.62
o_008359,1,credit_card,1,215.61
o_008360,1,credit_card,3,127.85
o_008361,1,credit_card,1,140.04
o_008362,1,boleto,1,120.65
o_008363,1,credit_card,8,90.43
o_008364,1,boleto,1,144.57
o_008365,1,credit_card,1,281.5
o_008366,1,credit_card,1,258.72
o_008367,1,credit_card,4,217.97
o_008368,1,boleto,1,161.68
o_008369,1,credit_card,1,81.67
o_008370,1,credit_card,2,226.15
o_008371,1,credit_card,3,366.9
o_008372,1,boleto,1,81.79
o_008373,1,credit_card,4,68.49
o_008374,1,credit_card,1,82.35
o_008375,1,credit_card,8,180.65
o_008376,1,boleto,1,300.27
o_008377,1,credit_card,1,537.69
o_008378,1,credit_card,1,61.17
o_008379,1,credit_card,4,131.46
o_008380,1,credit_card,2,65.02
o_008381,1,credit_card,8,547.58
o_008382,1,credit_card,1,27.38
o_008383,1,boleto,1,200.8
o_008384,1,credit_card,6,145.55
o_008385,1,credit_card,1,259.78
o_008386,1,credit_card,6,42.96
o_008387,1,credit_card,4,35.74
o_008388,1,voucher,1,386.97
o_008389,1,credit_card,1,214.76
o_008390,1,credit_card,1,112.07
o_008391,1,boleto,1,264.48
o_008392,1,credit_card,1,312.62
o_008393,1,boleto,1,91.7
o_008394,1,credit_card,10,118.71
o_008395,1,credit_card,4,107.93
o_008396,1,voucher,1,225.35
o_008397,1,credit_card,3,33.26
o_008398,1,credit_card,3,63.1
o_008399,1,credit_card,1,46.23
o_008400,1,credit_card,3,264.8
o_008401,1,credit_card,2,128.38
o_008402,1,credit_card,3,136.72
o_008403,1,boleto,1,58.36
o_008404,1,credit_card,2,75.32
o_008405,1,boleto,1,490.27
o_008406,1,debit_card,1,49.91
o_008407,1,credit_card,1,241.51
o_008408,1,credit_card,1,244.72
o_008409,1,credit_card,2,295.76
o_008410,1,credit_card,1,127.92
o_008411,1,credit_card,2,43.79
o_008412,1,credit_card,10,173.47
o_008413,1,voucher,1,90.91
o_008414,1,boleto,1,384.24
o_008415,1,credit_card,1,174.36
o_008416,1,credit_card,3,393.16
o_008417,1,credit_card,1,28.97
o_008418,1,credit_card,2,61.04
o_008419,1,credit_card,1,79.24
o_008420,1,credit_card,1,153.53
o_008421,1,credit_card,1,24.27
o_008422,1,boleto,1,79.62
o_008423,1,boleto,1,274.87
o_008424,1,credit_card,1,88.62
o_008425,1,credit_card,3,102.38
o_008426,1,boleto,1,447.61
o_008427,1,debit_card,1,310.44
o_008428,1,credit_card,2,153.99
o_008429,1,credit_card,1,79.76
o_008430,1,credit_card,3,287.76
o_008431,1,credit_card,1,85.37
o_008432,1,credit_card,2,293.3
o_008433,1,credit_card,3,297.91
o_008434,1,boleto,1,42.69
o_008435,1,credit_card,1,118.21
o_008436,1,boleto,1,126.31
o_008437,1,boleto,1,24.57
o_008438,1,credit_card,1,184.6
o_008439,1,credit_card,1,77.04
o_008440,1,credit_card,4,56.17
o_008441,1,credit_card,10,114.74
o_008442,1,boleto,1,82.17
o_008443,1,credit_card,4,223.41
o_008444,1,credit_card,2,313.29
o_008445,1,credit_card,6,486.64
o_008446,1,credit_card,3,148.9
o_008447,1,credit_card,4,173.26
o_008448,1,credit_card,4,226.33
o_008449,1,voucher,1,141.49
o_008450,1,boleto,1,72.87
o_008451,1,boleto,1,155.67
o_008452,1,boleto,1,94.62
o_008453,1,credit_card,3,149.55
o_008454,1,credit_card,1,170.17
o_008455,1,credit_card,2,34.39
o_008456,1,debit_card,1,210.05
o_008457,1,credit_card,1,433.59
o_008458,1,credit_card,1,393.86
o_008459,1,boleto,1,168.59
o_008460,1,credit_card,1,66.4
o_008461,1,credit_card,1,54.41
o_008462,1,credit_card,1,299.9
o_008463,1,debit_card,1,114.98
o_008464,1,boleto,1,52.57
o_008465,1,credit_card,1,236.23
o_008466,1,credit_card,1,246.34
o_008467,1,credit_card,3,450.38
o_008468,1,credit_card,1,46.06
o_008469,1,credit_card,6,40.48
o_008470,1,credit_card,4,299.96
o_008471,1,credit_card,1,113.42
o_008472,1,boleto,1,81.37
o_008473,1,credit_card,2,28.61
o_008474,1,credit_card,1,120.15
o_008475,1,credit_card,1,183.63
o_008476,1,credit_card,1,50.01
o_008477,1,boleto,1,192.91
o_008478,1,boleto,1,145.24
o_008479,1,credit_card,1,40.5
o_008480,1,credit_card,10,191.33
o_008481,1,credit_card,2,169.54
o_008482,1,credit_card,1,218.88
o_008483,1,credit_card,1,62.98
o_008484,1,credit_card,10,89.24
o_008485,1,credit_card,8,44.73
o_008486,1,credit_card,1,357.46
o_008487,1,credit_card,1,315.6
o_008488,1,credit_card,2,94.84
o_008489,1,boleto,1,190.72
o_008490,1,boleto,1,87.28
o_008491,1,credit_card,2,151.1
o_008492,1,boleto,1,56.29
o_008493,1,boleto,1,135.88
o_008494,1,credit_card,1,223.79
o_008495,1,credit_card,8,45.6
o_008496,1,credit_card,4,50.88
o_008497,1,credit_card,6,63.21
o_008498,1,debit_card,1,180.52
o_008499,1,boleto,1,56.18
o_008500,1,credit_card,2,39.43
o_008501,1,credit_card,6,134.28
o_008502,1,boleto,1,311.88
o_008503,1,credit_card,2,196.64
o_008504,1,boleto,1,694.22
o_008505,1,credit_card,3,313.08
o_008506,1,credit_card,8,53.6
o_008507,1,credit_card,1,80.0
o_008508,1,credit_card,6,168.81
o_008509,1,credit_card,1,242.21
o_008510,1,credit_card,6,591.19
o_008511,1,credit_card,1,86.61
o_008512,1,credit_card,1,244.45
o_008513,1,credit_card,1,239.15
o_008514,1,credit_card,1,119.01
o_008515,1,credit_card,1,42.93
o_008516,1,voucher,1,122.83
o_008517,1,credit_card,1,129.31
o_008518,1,credit_card,4,250.54
o_008519,1,credit_card,10,200.14
o_008520,1,boleto,1,216.25
o_008521,1,credit_card,2,151.85
o_008522,1,credit_card,1,63.61
o_008523,1,boleto,1,41.54
o_008524,1,credit_card,1,122.58
o_008525,1,boleto,1,187.29
o_008526,1,credit_card,1,255.08
o_008527,1,credit_card,1,276.65
o_008528,1,credit_card,1,34.86
o_008529,1,boleto,1,199.08
o_008530,1,boleto,1,292.94
o_008531,1,credit_card,3,34.23
o_008532,1,credit_card,6,48.03
o_008533,1,boleto,1,71.1
o_008534,1,credit_card,8,359.76
o_008535,1,credit_card,1,286.75
o_008536,1,credit_card,1,91.79
o_008537,1,boleto,1,224.01
o_008538,1,credit_card,4,69.39
o_008539,1,credit_card,1,140.12
o_008540,1,credit_card,1,259.25
o_008541,1,credit_card,1,219.3
o_008542,1,boleto,1,43.85
o_008543,1,boleto,1,477.45
o_008544,1,boleto,1,114.42
o_008545,1,credit_card,3,42.73
o_008546,1,credit_card,1,84.45
o_008547,1,credit_card,1,39.75
o_008548,1,credit_card,6,148.3
o_008549,1,voucher,1,250.3
o_008550,1,credit_card,8,626.3
o_008551,1,voucher,1,265.87
o_008552,1,boleto,1,52.48
o_008553,1,credit_card,2,104.02
o_008554,1,boleto,1,460.64
o_008555,1,boleto,1,304.07
o_008556,1,boleto,1,312.77
o_008557,1,credit_card,1,158.81
o_008558,1,credit_card,1,255.39
o_008559,1,credit_card,6,121.31
o_008560,1,credit_card,1,78.9
o_008561,1,credit_card,1,228.39
o_008562,1,boleto,1,104.05
o_008563,1,credit_card,3,69.18
o_008564,1,credit_card,2,94.2
o_008565,1,boleto,1,96.25
o_008566,1,boleto,1,87.67
o_008567,1,credit_card,8,144.41
o_008568,1,credit_card,6,472.83
o_008569,1,credit_card,6,145.34
o_008570,1,boleto,1,323.45
o_008571,1,boleto,1,74.06
o_008572,1,boleto,1,134.97
o_008573,1,credit_card,8,276.39
o_008574,1,credit_card,1,223.62
o_008575,1,boleto,1,97.96
o_008576,1,credit_card,1,85.05
o_008577,1,credit_card,1,71.51
o_008578,1,boleto,1,37.33
o_008579,1,credit_card,4,77.6
o_008580,1,boleto,1,36.66
o_008581,1,credit_card,1,155.72
o_008582,1,credit_card,2,386.78
o_008583,1,credit_card,6,560.89
o_008584,1,boleto,1,307.68
o_008585,1,credit_card,1,50.78
o_008586,1,credit_card,1,170.19
o_008587,1,boleto,1,137.6
o_008588,1,credit_card,4,91.98
o_008589,1,credit_card,6,48.37
o_008590,1,voucher,1,140.45
o_008591,1,credit_card,6,120.03
o_008592,1,credit_card,10,230.25
o_008593,1,boleto,1,30.91
o_008594,1,debit_card,1,173.22
o_008595,1,credit_card,4,82.31
o_008596,1,credit_card,1,177.05
o_008597,1,credit_card,1,146.42
o_008598,1,voucher,1,47.16
o_008599,1,credit_card,8,361.98
o_008600,1,boleto,1,75.42
o_008601,1,credit_card,1,124.83
o_008602,1,credit_card,6,544.46
o_008603,1,credit_card,1,321.23
o_008604,1,boleto,1,153.87
o_008605,1,credit_card,1,162.09
o_008606,1,credit_card,2,212.88
o_008607,1,credit_card,10,242.42
o_008608,1,boleto,1,140.89
o_008609,1,credit_card,1,212.96
o_008610,1,credit_card,1,141.93
o_008611,1,voucher,1,31.5
o_008612,1,credit_card,1,101.79
o_008613,1,credit_card,1,80.31
o_008614,1,credit_card,1,23.94
o_008615,1,credit_card,3,60.57
o_008616,1,boleto,1,55.97
o_008617,1,boleto,1,671.41
o_008618,1,boleto,1,163.74
o_008619,1,credit_card,4,56.79
o_008620,1,boleto,1,301.54
o_008621,1,credit_card,3,37.27
o_008622,1,voucher,1,314.88
o_008623,1,credit_card,1,93.47
o_008624,1,credit_card,1,166.59
o_008625,1,credit_card,12,122.15
o_008626,1,voucher,1,200.86
o_008627,1,credit_card,1,112.34
o_008628,1,credit_card,1,93.97
o_008629,1,credit_card,12,83.15
o_008630,1,credit_card,10,68.4
o_008631,1,boleto,1,50.41
o_008632,1,boleto,1,144.93
o_008633,1,boleto,1,134.5
o_008634,1,credit_card,1,239.32
o_008635,1,boleto,1,70.8
o_008636,1,credit_card,1,153.33
o_008637,1,credit_card,1,80.88
o_008638,1,boleto,1,110.29
o_008639,1,credit_card,10,105.3
o_008640,1,boleto,1,161.57
o_008641,1,credit_card,6,24.52
o_008642,1,boleto,1,313.85
o_008643,1,credit_card,1,62.59
o_008644,1,credit_card,2,237.96
o_008645,1,voucher,1,103.07
o_008646,1,credit_card,1,49.0
o_008647,1,credit_card,2,27.69
o_008648,1,credit_card,10,41.58
o_008649,1,credit_card,2,273.9
o_008650,1,credit_card,6,178.27
o_008651,1,credit_card,1,72.01
o_008652,1,boleto,1,118.25
o_008653,1,boleto,1,450.01
o_008654,1,boleto,1,34.39
o_008655,1,credit_card,2,219.39
o_008656,1,credit_card,1,394.43
o_008657,1,credit_card,4,280.57
o_008658,1,credit_card,10,96.64
o_008659,1,credit_card,3,588.01
o_008660,1,boleto,1,39.63
o_008661,1,boleto,1,186.6
o_008662,1,credit_card,2,110.2
o_008663,1,boleto,1,63.25
o_008664,1,boleto,1,102.16
o_008665,1,credit_card,1,89.74
o_008666,1,credit_card,8,77.27
o_008667,1,credit_card,2,658.75
o_008668,1,boleto,1,120.12
o_008669,1,credit_card,6,80.69
o_008670,1,boleto,1,290.48
o_008671,1,boleto,1,61.16
o_008672,1,boleto,1,93.69
o_008673,1,credit_card,4,131.93
o_008674,1,credit_card,6,232.88
o_008675,1,credit_card,2,331.21
o_008676,1,credit_card,1,192.74
o_008677,1,voucher,1,177.22
o_008678,1,boleto,1,91.43
o_008679,1,credit_card,1,84.69
o_008680,1,credit_card,1,83.96
o_008681,1,voucher,1,182.03
o_008682,1,credit_card,2,227.0
o_008683,1,credit_card,3,45.71
o_008684,1,credit_card,3,96.33
o_008685,1,credit_card,2,30.2
o_008686,1,credit_card,1,88.27
o_008687,1,boleto,1,108.48
o_008688,1,debit_card,1,240.9
o_008689,1,boleto,1,43.61
o_008690,1,credit_card,1,98.66
o_008691,1,credit_card,1,96.87
o_008692,1,credit_card,10,115.49
o_008693,1,credit_card,1,154.41
o_008694,1,credit_card,1,154.29
o_008695,1,boleto,1,174.41
o_008696,1,credit_card,8,341.29
o_008697,1,credit_card,1,278.64
o_008698,1,credit_card,4,119.94
o_008699,1,credit_card,1,263.73
o_008700,1,boleto,1,110.41
o_008701,1,credit_card,4,77.12
o_008702,1,debit_card,1,87.41
o_008703,1,credit_card,1,41.07
o_008704,1,credit_card,3,124.8
o_008705,1,credit_card,1,61.64
o_008706,1,credit_card,2,35.32
o_008707,1,credit_card,3,129.02
o_008708,1,credit_card,6,126.97
o_008709,1,credit_card,1,32.13
o_008710,1,credit_card,10,30.01
o_008711,1,credit_card,1,563.3
o_008712,1,credit_card,1,276.83
o_008713,1,voucher,1,63.31
o_008714,1,credit_card,1,253.34
o_008715,1,credit_card,1,89.04
o_008716,1,credit_card,4,111.59
o_008717,1,boleto,1,228.98
o_008718,1,credit_card,2,122.52
o_008719,1,credit_card,4,23.67
o_008720,1,credit_card,6,51.0
o_008721,1,boleto,1,173.22
o_008722,1,credit_card,1,244.83
o_008723,1,credit_card,1,156.57
o_008724,1,boleto,1,300.75
o_008725,1,credit_card,1,170.22
o_008726,1,voucher,1,244.71
o_008727,1,boleto,1,61.68
o_008728,1,credit_card,1,156.12
o_008729,1,credit_card,1,98.45
o_008730,1,credit_card,1,169.08
o_008731,1,boleto,1,63.82
o_008732,1,credit_card,8,35.49
o_008733,1,credit_card,4,192.13
o_008734,1,credit_card,2,41.41
o_008735,1,credit_card,3,97.21
o_008736,1,boleto,1,78.17
o_008737,1,boleto,1,564.22
o_008738,1,boleto,1,367.22
o_008739,1,credit_card,2,64.72
o_008740,1,credit_card,1,261.09
o_008741,1,boleto,1,410.44
o_008742,1,boleto,1,239.76
o_008743,1,credit_card,3,133.38
o_008744,1,credit_card,3,165.92
o_008745,1,credit_card,8,122.73
o_008746,1,voucher,1,211.36
o_008747,1,credit_card,1,152.14
o_008748,1,credit_card,6,82.1
o_008749,1,boleto,1,579.36
o_008750,1,credit_card,6,190.24
o_008751,1,credit_card,2,275.23
o_008752,1,boleto,1,74.71
