order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
o_008143,c_004160,delivered,2018-06-08 14:39:16,2018-06-08 15:25:16,2018-06-10 13:49:21,2018-06-19 18:45:38,2018-06-26 04:27:47
o_008144,c_004752,delivered,2018-07-07 15:12:46,2018-07-07 16:10:46,2018-07-08 07:01:16,2018-07-24 05:30:09,2018-07-28 01:18:30
o_008145,c_002212,delivered,2018-03-24 15:11:30,2018-03-24 15:16:30,2018-03-27 10:24:32,2018-03-30 02:35:41,2018-04-04 08:33:48
o_008146,c_005777,delivered,2018-04-28 13:02:47,2018-04-28 13:05:47,2018-04-29 12:24:01,2018-05-16 07:56:00,2018-05-19 21:29:03
o_008147,c_006491,delivered,2018-04-07 09:44:45,2018-04-07 09:54:45,2018-04-09 06:35:00,2018-04-13 06:38:36,2018-04-18 07:03:19
o_008148,c_003330,delivered,2018-01-06 11:37:33,2018-01-06 12:05:33,2018-01-08 14:59:49,2018-01-22 01:40:43,2018-01-31 13:33:10
o_008149,c_006033,delivered,2018-02-16 06:17:47,2018-02-16 06:24:47,2018-02-18 04:36:33,2018-03-03 09:54:25,2018-03-06 18:24:18
o_008150,c_000936,delivered,2018-07-26 12:23:41,2018-07-26 12:48:41,2018-07-28 17:21:29,2018-07-30 18:13:20,2018-08-07 02:28:41
o_008151,c_005118,delivered,2018-05-07 14:48:43,2018-05-07 15:12:43,2018-05-09 18:59:01,2018-05-11 20:56:15,2018-05-17 09:08:50
o_008152,c_002292,delivered,2017-09-28 13:04:36,2017-09-28 13:11:36,2017-10-01 09:28:43,2017-10-05 03:54:59,2017-10-12 13:29:15
o_008153,c_006783,delivered,2017-10-05 09:52:35,2017-10-05 10:00:35,2017-10-05 22:16:07,2017-10-11 15:33:31,2017-10-21 09:37:11
o_008154,c_006365,delivered,2018-04-19 12:21:15,2018-04-19 12:26:15,2018-04-22 03:52:09,2018-04-28 23:43:20,2018-05-06 07:28:19
o_008155,c_003807,delivered,2018-02-18 19:41:46,2018-02-18 20:20:46,2018-02-21 17:14:53,2018-02-23 16:39:49,2018-03-02 18:14:46
o_008156,c_006733,delivered,2017-07-25 10:39:44,2017-07-25 11:42:44,2017-07-28 00:02:48,2017-08-17 20:33:10,2017-08-27 09:50:21
o_008157,c_005136,delivered,2018-01-27 21:47:34,2018-01-27 21:53:34,2018-01-28 22:49:06,2018-02-10 03:03:24,2018-02-17 19:09:50
o_008158,c_007762,delivered,2018-02-12 17:04:47,2018-02-12 18:33:47,2018-02-13 19:31:03,2018-02-23 14:21:01,2018-03-04 01:43:56
o_008159,c_007996,delivered,2018-07-25 20:46:56,2018-07-25 21:05:56,2018-07-28 06:28:40,2018-08-05 23:47:21,2018-08-13 18:26:43
o_008160,c_007854,delivered,2018-01-04 07:20:33,2018-01-04 07:49:33,2018-01-05 19:41:43,2018-01-10 10:06:18,2018-01-17 16:55:10
o_008161,c_007495,delivered,2017-12-09 08:22:12,2017-12-09 08:32:12,2017-12-11 12:24:17,2017-12-20 03:40:33,2017-12-29 20:45:32
o_008162,c_004675,delivered,2018-06-07 19:19:45,2018-06-07 20:00:45,2018-06-10 07:26:46,2018-06-23 04:44:46,2018-06-28 20:24:56
o_008163,c_002967,delivered,2018-01-07 21:15:44,2018-01-07 23:08:44,2018-01-09 21:39:07,2018-01-14 13:50:16,2018-01-19 05:38:11
o_008164,c_001884,delivered,2018-04-26 10:15:00,2018-04-26 10:16:00,2018-04-29 00:05:28,2018-05-03 18:04:11,2018-05-07 05:02:39
o_008165,c_002478,delivered,2018-06-19 19:56:28,2018-06-19 20:15:28,2018-06-20 10:28:45,2018-06-23 00:07:27,2018-06-29 13:50:10
o_008166,c_006128,delivered,2018-04-21 20:23:25,2018-04-21 20:34:25,2018-04-22 09:23:58,2018-04-30 14:34:19,2018-05-10 00:54:36
o_008167,c_005943,delivered,2018-08-16 19:31:01,2018-08-16 19:49:01,2018-08-18 17:01:43,2018-08-23 19:13:45,2018-09-01 10:08:09
o_008168,c_004089,delivered,2018-01-17 22:18:57,2018-01-17 22:19:57,2018-01-18 13:41:08,2018-01-24 21:25:39,2018-01-30 11:17:51
o_008169,c_004600,delivered,2017-12-13 17:47:52,2017-12-13 17:49:52,2017-12-16 03:33:30,2017-12-21 18:00:24,2017-12-26 06:12:56
o_008170,c_004478,delivered,2017-10-18 22:15:35,2017-10-18 22:16:35,2017-10-20 15:25:51,2017-10-23 20:14:05,2017-11-01 00:45:58
o_008171,c_003583,delivered,2018-03-17 19:11:02,2018-03-17 20:17:02,2018-03-20 02:47:19,2018-03-22 21:03:48,2018-03-27 04:10:38
o_008172,c_004427,delivered,2017-03-19 14:19:10,2017-03-19 14:24:10,2017-03-20 09:07:14,2017-03-25 21:20:47,2017-04-01 16:25:43
o_008173,c_007821,delivered,2018-01-21 05:42:09,2018-01-21 06:13:09,2018-01-23 22:54:35,2018-02-07 12:59:28,2018-02-12 22:14:21
o_008174,c_000838,delivered,2017-01-06 11:30:36,2017-01-06 11:48:36,2017-01-08 20:40:18,2017-01-22 05:04:11,2017-01-26 13:53:50
o_008175,c_006722,delivered,2018-06-07 15:35:34,2018-06-07 15:38:34,2018-06-08 10:57:51,2018-06-11 21:06:30,2018-06-17 07:51:15
o_008176,c_005343,delivered,2018-04-21 07:00:08,2018-04-21 07:41:08,2018-04-22 03:21:26,2018-05-03 07:29:38,2018-05-10 10:53:51
o_008177,c_001162,delivered,2018-07-26 12:51:28,2018-07-26 13:42:28,2018-07-27 23:51:52,2018-07-31 18:22:39,2018-08-08 12:15:50
o_008178,c_004865,delivered,2017-02-03 12:23:19,2017-02-03 12:25:19,2017-02-05 02:58:52,2017-02-21 09:37:49,2017-02-27 00:23:06
o_008179,c_001296,delivered,2018-03-06 13:45:42,2018-03-06 14:36:42,2018-03-09 08:50:57,2018-03-17 06:11:05,2018-03-23 22:09:52
o_008180,c_006825,delivered,2017-08-05 10:38:00,2017-08-05 11:04:00,2017-08-06 16:20:56,2017-08-17 01:32:46,2017-08-24 15:53:56
o_008181,c_006969,delivered,2017-03-13 15:32:18,2017-03-13 15:44:18,2017-03-15 19:07:14,2017-03-24 16:06:31,2017-04-03 14:13:21
o_008182,c_000124,delivered,2017-03-18 17:25:40,2017-03-18 18:14:40,2017-03-19 12:31:52,2017-04-03 04:16:17,2017-04-06 22:15:18
o_008183,c_007446,delivered,2018-03-16 18:52:29,2018-03-16 19:14:29,2018-03-19 12:31:48,2018-03-22 11:18:14,2018-03-30 11:39:18
o_008184,c_002080,delivered,2018-06-17 08:56:06,2018-06-17 09:00:06,2018-06-18 04:00:35,2018-06-28 08:05:59,2018-07-03 14:37:35
o_008185,c_007381,delivered,2018-06-05 15:46:30,2018-06-05 15:47:30,2018-06-06 18:43:37,2018-06-15 17:05:28,2018-06-20 01:11:22
o_008186,c_004396,delivered,2017-09-07 14:09:38,2017-09-07 14:51:38,2017-09-10 13:59:58,2017-09-11 14:04:46,2017-09-19 11:53:00
o_008187,c_000077,canceled,2017-03-20 10:23:12,2017-03-20 11:19:12,,,2017-04-04 00:50:34
o_008188,c_002352,delivered,2018-02-17 10:51:48,2018-02-17 11:04:48,2018-02-18 11:00:35,2018-02-23 22:21:51,2018-03-05 04:31:17
o_008189,c_001129,delivered,2018-03-28 14:29:41,2018-03-28 15:32:41,2018-03-29 04:31:00,2018-04-04 02:03:53,2018-04-12 15:10:29
o_008190,c_002579,delivered,2017-06-16 13:27:51,2017-06-16 13:45:51,2017-06-18 01:18:52,2017-06-23 13:44:41,2017-07-03 03:32:11
o_008191,c_004206,delivered,2017-05-15 20:39:31,2017-05-15 20:50:31,2017-05-17 20:10:32,2017-05-21 11:59:48,2017-05-27 20:04:41
o_008192,c_004276,delivered,2018-01-15 11:10:18,2018-01-15 11:27:18,2018-01-17 11:59:08,2018-01-19 18:24:31,2018-01-25 07:55:28
o_008193,c_006800,delivered,2018-06-18 12:47:12,2018-06-18 14:05:12,2018-06-21 11:08:22,2018-06-29 09:18:47,2018-07-08 03:15:16
o_008194,c_002412,delivered,2017-08-26 22:53:40,2017-08-27 00:03:40,2017-08-29 19:49:38,2017-08-31 02:40:51,2017-09-06 15:57:52
o_008195,c_001671,delivered,2018-03-02 08:35:11,2018-03-02 09:16:11,2018-03-03 05:41:33,2018-03-09 00:35:40,2018-03-17 23:02:13
o_008196,c_007942,delivered,2018-08-17 15:55:15,2018-08-17 16:02:15,2018-08-18 11:20:41,2018-08-24 16:52:38,2018-08-27 20:33:01
o_008197,c_002800,delivered,2017-11-12 12:42:05,2017-11-12 13:05:05,2017-11-13 13:38:38,2017-11-16 06:47:58,2017-11-20 08:38:53
o_008198,c_004260,delivered,2017-08-10 19:02:18,2017-08-10 19:04:18,2017-08-13 06:55:26,2017-08-15 03:51:57,2017-08-18 06:23:11
o_008199,c_000483,delivered,2017-09-21 15:22:59,2017-09-21 15:48:59,2017-09-22 05:17:26,2017-09-28 23:49:43,2017-10-04 06:01:00
o_008200,c_004400,delivered,2018-01-18 14:50:36,2018-01-18 15:06:36,2018-01-20 20:18:05,2018-01-29 06:42:13,2018-02-04 22:38:34
o_008201,c_000451,delivered,2017-09-27 22:25:23,2017-09-27 23:46:23,2017-09-29 13:25:00,2017-10-09 07:08:22,2017-10-17 16:12:35
o_008202,c_003101,delivered,2018-05-21 17:23:00,2018-05-21 18:02:00,2018-05-23 08:09:23,2018-05-29 15:24:23,2018-06-02 08:12:38
o_008203,c_001843,delivered,2017-07-24 15:24:11,2017-07-24 15:33:11,2017-07-25 11:20:23,2017-08-07 05:20:30,2017-08-14 09:25:55
o_008204,c_000821,delivered,2017-10-15 13:41:20,2017-10-15 13:41:20,2017-10-17 11:19:00,2017-10-21 08:58:25,2017-10-30 11:16:25
o_008205,c_001587,delivered,2017-07-21 14:24:11,2017-07-21 14:37:11,2017-07-22 16:18:29,2017-07-25 02:43:45,2017-07-30 05:21:36
o_008206,c_006228,delivered,2018-02-10 14:28:28,2018-02-10 14:36:28,2018-02-13 09:17:11,2018-02-17 01:33:00,2018-02-20 17:37:13
o_008207,c_004970,delivered,2017-09-28 02:12:45,2017-09-28 02:13:45,2017-09-28 21:09:05,2017-10-08 10:03:38,2017-10-12 11:59:49
o_008208,c_001193,delivered,2017-02-22 21:51:28,2017-02-22 22:25:28,2017-02-25 00:10:54,2017-03-02 09:29:45,2017-03-07 17:37:15
o_008209,c_005786,delivered,2017-01-09 09:42:11,2017-01-09 09:45:11,2017-01-10 14:42:46,2017-01-16 15:10:28,2017-01-20 14:27:52
o_008210,c_003842,delivered,2017-06-04 13:09:51,2017-06-04 14:04:51,2017-06-05 14:22:58,2017-06-08 08:01:30,2017-06-11 09:10:52
o_008211,c_002398,delivered,2018-06-16 11:14:57,2018-06-16 12:15:57,2018-06-17 10:33:46,2018-06-23 09:44:31,2018-07-03 05:15:04
o_008212,c_000527,delivered,2018-05-26 12:40:12,2018-05-26 13:13:12,2018-05-27 12:59:38,2018-06-05 01:14:12,2018-06-10 08:15:43
o_008213,c_001740,delivered,2018-06-12 12:12:53,2018-06-12 12:45:53,2018-06-14 19:17:32,2018-06-23 22:16:20,2018-06-27 16:41:20
o_008214,c_002118,shipped,2017-04-22 18:05:12,2017-04-22 18:10:12,2017-04-24 08:15:29,,2017-05-03 06:06:32
o_008215,c_005066,delivered,2018-08-05 10:26:48,2018-08-05 11:08:48,2018-08-06 03:57:23,2018-08-13 20:21:25,2018-08-22 21:00:18
o_008216,c_005362,delivered,2017-01-04 14:25:32,2017-01-04 14:43:32,2017-01-07 00:49:19,2017-01-15 06:55:08,2017-01-24 00:14:49
o_008217,c_007284,delivered,2018-06-07 08:04:08,2018-06-07 08:22:08,2018-06-10 05:29:12,2018-06-12 21:09:47,2018-06-22 04:31:01
o_008218,c_003681,delivered,2017-08-16 15:28:17,2017-08-16 15:44:17,2017-08-19 11:31:31,2017-08-23 04:22:54,2017-08-28 14:35:15
o_008219,c_003625,delivered,2017-03-16 14:00:40,2017-03-16 14:22:40,2017-03-18 20:58:40,2017-03-26 22:12:04,2017-04-03 13:57:20
o_008220,c_001994,delivered,2018-06-07 09:55:42,2018-06-07 10:29:42,2018-06-10 07:06:54,2018-06-22 23:14:36,2018-06-28 04:19:20
o_008221,c_000633,delivered,2018-08-24 19:50:01,2018-08-24 20:19:01,2018-08-25 13:35:13,2018-08-29 18:01:26,2018-09-04 19:08:36
o_008222,c_001759,delivered,2017-09-16 11:25:09,2017-09-16 11:32:09,2017-09-19 07:04:30,2017-10-04 00:18:16,2017-10-11 04:40:38
o_008223,c_007095,delivered,2017-09-04 18:22:36,2017-09-04 18:33:36,2017-09-05 21:46:11,2017-09-23 19:26:23,2017-09-29 15:41:32
o_008224,c_003180,delivered,2017-04-01 12:02:47,2017-04-01 12:13:47,2017-04-02 17:20:43,2017-04-21 09:21:22,2017-04-26 00:45:40
o_008225,c_003571,delivered,2018-08-15 17:53:17,2018-08-15 18:08:17,2018-08-17 09:58:14,2018-08-22 07:43:16,2018-08-29 20:58:48
o_008226,c_001312,delivered,2018-04-08 06:55:05,2018-04-08 06:55:05,2018-04-11 00:28:26,2018-04-14 23:23:36,2018-04-23 20:57:02
o_008227,c_006172,delivered,2017-04-17 07:34:18,2017-04-17 08:27:18,2017-04-20 01:13:12,2017-04-23 14:13:57,2017-04-29 15:46:32
o_008228,c_007281,delivered,2017-01-03 17:47:45,2017-01-03 17:58:45,2017-01-04 14:14:29,2017-01-13 05:06:11,2017-01-20 12:34:25
o_008229,c_004958,delivered,2018-07-11 23:57:04,2018-07-12 00:04:04,2018-07-13 02:39:10,2018-07-16 12:53:52,2018-07-20 15:03:47
o_008230,c_002394,delivered,2017-12-17 13:51:59,2017-12-17 14:27:59,2017-12-20 02:04:59,2017-12-23 17:11:19,2017-12-27 00:48:01
o_008231,c_002918,delivered,2018-04-17 23:22:53,2018-04-17 23:40:53,2018-04-19 08:01:23,2018-04-28 15:42:43,2018-05-05 02:14:46
o_008232,c_007997,delivered,2017-11-17 21:36:29,2017-11-17 21:48:29,2017-11-19 03:26:28,2017-11-25 15:27:14,2017-12-03 12:50:39
o_008233,c_001766,delivered,2018-06-08 13:05:06,2018-06-08 16:32:06,2018-06-09 04:19:27,2018-06-17 02:58:43,2018-06-26 23:48:14
o_008234,c_007361,delivered,2017-10-17 20:18:18,2017-10-17 20:36:18,2017-10-20 03:08:27,2017-10-22 16:44:10,2017-10-29 01:15:39
o_008235,c_003069,delivered,2018-04-03 10:37:05,2018-04-03 10:51:05,2018-04-05 21:06:55,2018-04-08 04:21:46,2018-04-12 14:53:31
o_008236,c_005639,delivered,2018-07-13 08:36:31,2018-07-13 09:46:31,2018-07-15 17:52:13,2018-07-20 20:27:51,2018-07-30 08:44:25
o_008237,c_001578,delivered,2018-02-12 18:06:36,2018-02-12 18:12:36,2018-02-14 05:36:27,2018-02-20 00:12:16,2018-02-23 09:21:57
o_008238,c_007280,delivered,2017-07-12 17:19:52,2017-07-12 18:24:52,2017-07-13 16:45:07,2017-07-21 16:03:46,2017-07-31 12:19:55
o_008239,c_002478,delivered,2018-01-21 11:50:58,2018-01-21 12:13:58,2018-01-23 01:19:11,2018-01-25 03:05:17,2018-01-28 22:18:13
o_008240,c_006923,delivered,2018-04-12 14:03:33,2018-04-12 14:11:33,2018-04-13 18:20:36,2018-04-23 16:12:03,2018-04-29 10:07:38
o_008241,c_000339,delivered,2017-11-03 13:57:18,2017-11-03 14:20:18,2017-11-04 04:00:41,2017-11-08 22:16:13,2017-11-14 20:35:52
o_008242,c_004135,delivered,2018-01-24 15:12:31,2018-01-24 15:43:31,2018-01-27 11:35:49,2018-02-19 03:22:48,2018-02-23 09:34:30
o_008243,c_007172,delivered,2018-01-22 12:07:51,2018-01-22 12:11:51,2018-01-24 08:55:24,2018-02-09 04:45:18,2018-02-18 23:58:05
o_008244,c_002487,delivered,2018-05-04 11:15:23,2018-05-04 11:28:23,2018-05-06 17:33:22,2018-05-22 00:22:42,2018-05-31 12:39:25
o_008245,c_003559,delivered,2017-07-20 14:07:55,2017-07-20 14:32:55,2017-07-22 01:13:34,2017-07-29 01:49:40,2017-08-03 16:45:06
o_008246,c_003384,delivered,2017-05-06 12:19:22,2017-05-06 13:17:22,2017-05-09 03:01:21,2017-05-11 04:47:57,2017-05-14 23:57:13
o_008247,c_005068,delivered,2017-11-22 18:54:15,2017-11-22 18:54:15,2017-11-25 03:47:18,2017-11-25 19:13:22,2017-11-30 05:53:17
o_008248,c_007789,delivered,2018-03-01 09:55:59,2018-03-01 10:56:59,2018-03-04 09:54:13,2018-03-05 03:28:53,2018-03-12 03:00:52
o_008249,c_006509,delivered,2018-08-04 13:16:43,2018-08-04 13:29:43,2018-08-05 16:34:18,2018-08-09 00:13:59,2018-08-14 06:29:02
o_008250,c_005376,delivered,2018-02-10 20:23:36,2018-02-10 20:25:36,2018-02-13 15:32:36,2018-02-28 01:11:51,2018-03-09 00:23:19
o_008251,c_004768,delivered,2018-06-10 16:57:45,2018-06-10 17:38:45,2018-06-12 23:19:13,2018-06-21 19:41:02,2018-06-25 04:51:04
o_008252,c_002235,delivered,2018-06-24 16:34:35,2018-06-24 17:34:35,2018-06-26 19:30:10,2018-07-01 22:25:08,2018-07-07 00:24:03
o_008253,c_003144,delivered,2017-09-02 14:26:08,2017-09-02 14:54:08,2017-09-03 10:55:55,2017-09-06 13:22:57,2017-09-16 12:21:58
o_008254,c_003302,delivered,2018-04-15 08:08:38,2018-04-15 08:11:38,2018-04-16 03:08:42,2018-04-28 11:30:25,2018-05-08 11:08:16
o_008255,c_000033,delivered,2018-07-16 19:29:45,2018-07-16 19:48:45,2018-07-18 10:00:42,2018-07-22 18:12:05,2018-07-30 09:24:01
o_008256,c_005191,delivered,2018-08-28 06:13:44,2018-08-28 06:18:44,2018-08-30 19:14:05,2018-09-10 02:12:56,2018-09-13 08:47:32
o_008257,c_005920,delivered,2018-06-05 16:00:28,2018-06-05 16:39:28,2018-06-07 23:16:53,2018-06-15 13:50:30,2018-06-21 11:23:33
o_008258,c_003555,delivered,2018-08-24 07:09:35,2018-08-24 07:22:35,2018-08-25 11:13:48,2018-09-07 14:46:26,2018-09-13 20:38:59
o_008259,c_007735,delivered,2018-06-17 08:50:51,2018-06-17 09:00:51,2018-06-18 19:43:42,2018-07-14 05:54:48,2018-07-20 00:41:23
o_008260,c_003659,delivered,2018-06-23 09:01:39,2018-06-23 09:41:39,2018-06-25 22:10:29,2018-06-30 19:53:42,2018-07-05 04:46:59
o_008261,c_003427,delivered,2018-02-19 21:44:32,2018-02-19 21:50:32,2018-02-21 18:42:35,2018-02-24 10:28:10,2018-03-02 22:04:44
o_008262,c_003666,delivered,2018-04-07 13:18:42,2018-04-07 14:55:42,2018-04-09 17:16:15,2018-04-11 19:24:00,2018-04-16 11:08:54
o_008263,c_001254,delivered,2017-10-21 17:37:38,2017-10-21 18:22:38,2017-10-23 10:24:16,2017-10-29 04:56:58,2017-11-01 05:08:31
o_008264,c_001684,delivered,2018-03-05 13:37:16,2018-03-05 13:57:16,2018-03-08 12:34:43,2018-03-12 04:37:34,2018-03-18 23:12:20
o_008265,c_006624,delivered,2017-03-12 18:16:14,2017-03-12 18:52:14,2017-03-15 13:23:59,2017-03-23 06:31:05,2017-03-26 17:18:19
o_008266,c_006634,delivered,2017-11-01 22:27:19,2017-11-01 22:44:19,2017-11-03 07:24:58,2017-11-05 04:42:00,2017-11-12 09:13:53
o_008267,c_007875,delivered,2018-08-17 20:23:36,2018-08-17 20:24:36,2018-08-19 15:46:47,2018-08-29 17:44:17,2018-09-02 02:11:06
o_008268,c_007555,delivered,2018-07-28 19:56:16,2018-07-28 20:13:16,2018-07-29 18:20:32,2018-08-03 14:05:01,2018-08-12 13:13:13
o_008269,c_002795,delivered,2017-04-18 13:00:00,2017-04-18 13:00:00,2017-04-20 13:49:17,2017-04-25 22:52:20,2017-05-04 12:10:15
o_008270,c_000176,delivered,2018-06-27 17:38:09,2018-06-27 18:22:09,2018-06-29 00:59:07,2018-07-06 15:35:19,2018-07-12 08:13:08
o_008271,c_005130,delivered,2017-08-01 07:52:33,2017-08-01 08:00:33,2017-08-03 01:41:12,2017-08-11 04:49:47,2017-08-14 08:04:03
o_008272,c_000634,delivered,2018-02-04 04:04:41,2018-02-04 04:31:41,2018-02-06 18:08:37,2018-02-11 06:38:56,2018-02-18 16:04:18
o_008273,c_006361,delivered,2018-01-13 20:32:13,2018-01-13 20:50:13,2018-01-16 02:22:26,2018-01-20 03:53:04,2018-01-24 19:07:33
o_008274,c_005252,delivered,2017-11-01 11:17:04,2017-11-01 11:30:04,2017-11-03 11:54:33,2017-11-04 22:02:16,2017-11-13 18:40:35
o_008275,c_005691,delivered,2017-03-22 15:26:20,2017-03-22 16:24:20,2017-03-24 18:23:04,2017-04-09 10:28:12,2017-04-15 21:02:51
o_008276,c_005277,delivered,2018-01-02 18:35:54,2018-01-02 18:55:54,2018-01-03 16:45:19,2018-01-06 05:21:00,2018-01-10 20:58:41
o_008277,c_006721,delivered,2018-01-16 21:22:39,2018-01-16 22:15:39,2018-01-17 17:52:49,2018-01-24 12:16:46,2018-01-30 20:41:01
o_008278,c_001495,delivered,2018-03-14 21:38:15,2018-03-14 21:38:15,2018-03-17 19:48:37,2018-03-21 06:22:15,2018-03-26 07:06:34
o_008279,c_002191,delivered,2017-05-23 17:27:46,2017-05-23 17:57:46,2017-05-25 07:07:54,2017-05-31 01:44:31,2017-06-05 09:38:48
o_008280,c_000209,delivered,2018-06-23 08:21:44,2018-06-23 08:22:44,2018-06-24 04:32:27,2018-07-01 02:58:21,2018-07-06 07:04:09
o_008281,c_003403,delivered,2017-11-14 10:08:03,2017-11-14 11:51:03,2017-11-17 03:16:33,2017-11-19 22:39:43,2017-11-23 12:51:16
o_008282,c_006233,delivered,2017-10-27 14:47:36,2017-10-27 14:51:36,2017-10-28 11:40:08,2017-11-07 21:26:00,2017-11-15 13:29:31
o_008283,c_005131,delivered,2017-02-14 20:09:27,2017-02-14 21:44:27,2017-02-16 11:46:49,2017-02-21 04:26:29,2017-02-28 18:28:17
o_008284,c_007193,delivered,2017-10-26 22:52:13,2017-10-26 23:20:13,2017-10-27 17:30:41,2017-11-03 05:34:26,2017-11-12 17:31:46
o_008285,c_006467,delivered,2018-05-19 18:36:45,2018-05-19 19:11:45,2018-05-22 00:35:31,2018-05-26 01:49:59,2018-05-30 05:14:50
o_008286,c_001274,delivered,2018-07-21 23:56:23,2018-07-22 00:02:23,2018-07-24 09:25:59,2018-07-27 22:57:58,2018-08-04 22:52:57
o_008287,c_002289,delivered,2018-01-05 18:39:16,2018-01-05 19:27:16,2018-01-07 04:36:39,2018-01-13 17:14:41,2018-01-19 18:00:12
o_008288,c_006682,delivered,2018-06-01 13:41:14,2018-06-01 13:45:14,2018-06-02 05:53:34,2018-06-12 20:38:04,2018-06-16 17:08:41
o_008289,c_002612,delivered,2018-08-11 15:33:01,2018-08-11 15:56:01,2018-08-13 19:17:16,2018-08-18 16:22:45,2018-08-25 11:24:15
o_008290,c_002902,delivered,2017-05-20 03:03:40,2017-05-20 03:48:40,2017-05-21 16:01:02,2017-05-23 12:29:40,2017-05-30 22:26:04
o_008291,c_005204,delivered,2018-02-07 13:46:25,2018-02-07 14:13:25,2018-02-09 08:25:02,2018-02-15 09:42:34,2018-02-20 19:42:36
o_008292,c_001199,delivered,2017-09-04 07:44:44,2017-09-04 08:04:44,2017-09-05 21:12:46,2017-09-17 11:02:44,2017-09-22 17:28:29
o_008293,c_004388,delivered,2017-12-01 15:24:50,2017-12-01 15:39:50,2017-12-02 22:28:24,2017-12-18 20:44:05,2017-12-23 03:16:26
o_008294,c_006113,delivered,2017-03-15 06:22:39,2017-03-15 07:06:39,2017-03-16 01:19:05,2017-03-27 10:28:02,2017-04-01 21:24:53
o_008295,c_001068,delivered,2018-01-22 14:23:59,2018-01-22 15:02:59,2018-01-23 14:15:23,2018-02-01 17:42:46,2018-02-06 18:43:46
o_008296,c_004810,delivered,2017-04-15 13:41:52,2017-04-15 14:43:52,2017-04-16 18:25:50,2017-04-30 08:15:05,2017-05-09 00:33:16
o_008297,c_004738,delivered,2017-12-10 14:50:56,2017-12-10 15:15:56,2017-12-13 13:26:08,2017-12-15 10:23:22,2017-12-23 12:44:21
o_008298,c_002437,delivered,2018-06-22 10:23:29,2018-06-22 11:03:29,2018-06-25 07:22:02,2018-06-29 06:29:17,2018-07-08 19:15:58
o_008299,c_005581,delivered,2017-07-10 07:04:33,2017-07-10 07:30:33,2017-07-11 17:46:27,2017-07-16 21:47:06,2017-07-20 23:14:02
o_008300,c_003461,delivered,2018-06-25 15:54:55,2018-06-25 15:58:55,2018-06-26 20:03:40,2018-06-29 14:18:06,2018-07-08 00:22:06
o_008301,c_003660,delivered,2017-10-26 14:37:45,2017-10-26 14:50:45,2017-10-27 14:56:39,2017-11-02 14:59:54,2017-11-11 18:52:20
o_008302,c_002204,delivered,2018-07-27 16:34:22,2018-07-27 17:51:22,2018-07-30 05:02:19,2018-08-21 04:21:54,2018-08-27 04:38:11
o_008303,c_006304,delivered,2017-06-16 13:44:51,2017-06-16 13:44:51,2017-06-19 03:41:05,2017-06-25 04:33:39,2017-07-04 07:05:29
o_008304,c_005648,delivered,2017-10-09 08:47:24,2017-10-09 08:59:24,2017-10-09 22:03:35,2017-10-14 19:02:33,2017-10-21 05:08:59
o_008305,c_007161,delivered,2018-07-05 14:33:19,2018-07-05 15:14:19,2018-07-06 23:23:30,2018-07-17 04:06:10,2018-07-23 08:46:16
o_008306,c_001976,delivered,2017-04-27 19:19:10,2017-04-27 19:46:10,2017-04-30 11:54:44,2017-05-13 08:21:58,2017-05-18 19:46:41
o_008307,c_004874,delivered,2017-04-06 11:22:04,2017-04-06 12:28:04,2017-04-09 00:41:38,2017-04-12 18:11:27,2017-04-16 05:17:55
o_008308,c_007802,delivered,2018-04-27 12:26:57,2018-04-27 14:25:57,2018-04-29 12:24:48,2018-05-06 03:10:07,2018-05-13 04:54:26
o_008309,c_003873,delivered,2017-04-20 15:08:51,2017-04-20 15:15:51,2017-04-21 19:55:20,2017-04-28 10:12:20,2017-05-05 14:53:40
o_008310,c_004318,delivered,2018-06-17 20:55:28,2018-06-17 20:56:28,2018-06-19 16:17:16,2018-07-02 02:45:20,2018-07-11 20:11:58
o_008311,c_007055,delivered,2017-08-07 08:07:31,2017-08-07 08:21:31,2017-08-09 08:42:34,2017-08-17 06:36:45,2017-08-24 23:10:30
o_008312,c_003819,delivered,2017-05-18 20:04:01,2017-05-18 20:30:01,2017-05-19 21:13:48,2017-05-25 01:13:54,2017-05-29 16:46:08
o_008313,c_002171,delivered,2018-05-28 13:39:26,2018-05-28 14:07:26,2018-05-29 18:32:39,2018-06-21 23:55:26,2018-06-30 17:45:59
o_008314,c_002852,delivered,2018-07-01 22:49:06,2018-07-01 22:50:06,2018-07-02 15:53:45,2018-07-19 16:38:28,2018-07-23 07:37:28
o_008315,c_005269,delivered,2018-08-11 19:13:22,2018-08-11 21:03:22,2018-08-12 11:30:38,2018-08-21 00:31:50,2018-08-28 21:50:25
o_008316,c_007597,delivered,2017-12-10 07:23:50,2017-12-10 07:44:50,2017-12-11 20:38:02,2017-12-15 20:22:25,2017-12-22 16:26:25
o_008317,c_004642,delivered,2018-04-23 11:10:34,2018-04-23 11:13:34,2018-04-26 10:46:43,2018-05-05 16:29:18,2018-05-15 13:05:42
o_008318,c_003974,delivered,2018-01-23 01:46:48,2018-01-23 02:20:48,2018-01-25 21:05:39,2018-01-30 12:05:15,2018-02-04 02:14:51
