order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
o_007030,1,p_4567,s_852,2017-12-14 13:55:11,438.6,24.24
o_007031,1,p_7860,s_754,2017-04-18 08:12:45,91.61,8.19
o_007032,1,p_3940,s_379,2018-03-13 19:11:10,181.37,6.22
o_007033,1,p_5827,s_384,2018-05-09 14:21:45,48.08,6.34
o_007033,2,p_4111,s_250,2018-05-09 14:21:45,432.17,10.77
o_007034,1,p_5228,s_934,2018-08-18 06:42:55,47.75,10.54
o_007035,1,p_3783,s_629,2017-06-12 14:55:29,77.24,11.51
o_007036,1,p_8746,s_544,2018-08-14 22:30:50,133.95,18.11
o_007037,1,p_4882,s_823,2018-03-03 07:29:38,122.09,5.81
o_007038,1,p_5828,s_547,2018-03-15 14:29:28,131.09,25.85
o_007039,1,p_6653,s_613,2018-03-02 12:25:01,185.28,28.66
o_007040,1,p_7823,s_514,2017-04-12 14:39:13,138.58,6.29
o_007040,2,p_8761,s_810,2017-04-12 14:39:13,47.29,9.17
o_007041,1,p_1456,s_960,2018-04-08 12:56:34,558.73,7.59
o_007042,1,p_8231,s_863,2017-11-06 12:04:19,391.17,27.77
o_007043,1,p_6250,s_783,2018-02-15 11:31:23,20.41,6.1
o_007044,1,p_9934,s_725,2018-03-12 18:42:25,344.58,7.53
o_007045,1,p_2920,s_984,2017-10-30 20:32:26,114.88,13.34
o_007046,1,p_1518,s_648,2017-10-17 16:41:51,68.61,7.99
o_007047,1,p_3959,s_619,2018-03-15 19:57:42,20.87,10.29
o_007048,1,p_3023,s_807,2017-12-07 17:28:17,417.85,11.78
o_007049,1,p_3527,s_489,2018-07-30 19:21:15,123.65,26.46
o_007050,1,p_9887,s_585,2017-08-31 03:18:41,42.34,27.4
o_007051,1,p_3870,s_313,2018-07-22 09:59:34,26.54,9.48
o_007051,2,p_7260,s_428,2018-07-22 09:59:34,26.73,9.23
o_007052,1,p_7225,s_248,2018-05-27 15:25:21,90.67,10.0
o_007053,1,p_6491,s_575,2017-07-28 21:47:37,168.66,12.28
o_007053,2,p_4987,s_438,2017-07-28 21:47:37,269.73,9.43
o_007054,1,p_1878,s_801,2018-08-31 15:16:41,134.29,17.53
o_007055,1,p_9316,s_898,2017-03-11 12:45:37,31.67,5.83
o_007056,1,p_6453,s_483,2018-06-01 12:36:48,75.23,8.61
o_007057,1,p_3785,s_791,2017-05-19 05:59:45,382.13,14.32
o_007058,1,p_7174,s_403,2018-04-02 16:40:01,170.16,26.53
o_007058,2,p_9680,s_729,2018-04-02 16:40:01,109.93,29.22
o_007059,1,p_5648,s_591,2017-02-11 13:22:09,58.54,6.76
o_007060,1,p_6112,s_839,2017-12-24 11:30:01,147.16,15.79
o_007061,1,p_1079,s_842,2018-05-19 13:58:43,458.37,13.19
o_007062,1,p_9695,s_667,2018-08-10 18:13:42,20.89,6.29
o_007063,1,p_3486,s_112,2018-07-21 21:59:48,306.4,28.34
o_007064,1,p_9074,s_363,2018-05-02 11:53:05,46.61,24.23
o_007064,2,p_5998,s_546,2018-05-02 11:53:05,322.53,25.46
o_007064,3,p_6480,s_447,2018-05-02 11:53:05,72.86,26.58
o_007065,1,p_4805,s_692,2017-06-27 07:26:06,139.77,28.58
o_007066,1,p_8125,s_151,2017-12-21 18:41:48,24.23,15.73
o_007066,2,p_5114,s_765,2017-12-21 18:41:48,44.56,18.87
o_007067,1,p_4773,s_314,2017-10-02 07:09:24,113.26,7.24
o_007068,1,p_3493,s_621,2018-05-11 10:42:51,119.01,13.95
o_007069,1,p_7128,s_114,2017-12-28 13:05:12,101.92,5.65
o_007070,1,p_7750,s_610,2018-05-02 18:29:22,147.08,9.9
o_007071,1,p_5516,s_709,2018-03-10 11:37:46,186.29,13.93
o_007072,1,p_4456,s_403,2017-08-17 00:05:29,123.6,10.57
o_007073,1,p_5154,s_924,2018-07-20 09:30:04,383.28,9.68
o_007074,1,p_4632,s_332,2018-01-22 16:30:25,123.43,7.5
o_007075,1,p_2975,s_742,2017-09-21 06:31:28,136.4,13.42
o_007076,1,p_8930,s_117,2018-06-20 09:20:02,239.05,6.46
o_007077,1,p_6056,s_572,2017-02-13 20:53:10,18.3,5.7
o_007078,1,p_3439,s_245,2017-01-13 16:17:49,156.61,23.6
o_007079,1,p_2497,s_273,2017-11-23 19:08:51,243.91,13.37
o_007080,1,p_7191,s_756,2017-05-24 16:54:07,24.48,7.71
o_007081,1,p_3839,s_837,2017-12-21 16:39:26,255.73,12.65
o_007082,1,p_7704,s_812,2018-04-16 17:49:44,212.35,8.09
o_007083,1,p_5646,s_329,2018-07-06 11:41:37,168.08,23.13
o_007084,1,p_1043,s_195,2018-02-17 11:27:37,198.36,8.36
o_007085,1,p_8308,s_314,2018-06-09 10:25:38,118.67,22.15
o_007086,1,p_8591,s_716,2018-03-12 14:53:55,74.07,12.65
o_007087,1,p_6922,s_777,2017-11-15 12:25:04,103.21,68.19
o_007087,2,p_8924,s_228,2017-11-15 12:25:04,135.01,66.69
o_007088,1,p_8016,s_893,2018-04-23 15:04:03,31.09,7.88
o_007089,1,p_8503,s_927,2017-05-21 20:56:37,103.02,29.73
o_007090,1,p_2902,s_640,2018-01-06 13:04:17,38.95,22.75
o_007091,1,p_8395,s_908,2018-04-27 16:18:27,224.52,26.9
o_007092,1,p_1392,s_319,2017-07-20 13:59:38,170.27,15.51
o_007093,1,p_8562,s_611,2018-05-09 14:36:56,174.3,8.35
o_007094,1,p_2388,s_874,2017-12-01 17:19:01,158.21,6.31
o_007095,1,p_9147,s_191,2018-08-28 16:49:37,147.19,13.15
o_007096,1,p_8853,s_891,2018-05-09 09:57:42,141.23,18.04
o_007097,1,p_7871,s_261,2017-11-06 08:05:31,371.05,23.17
o_007098,1,p_1680,s_564,2018-04-28 22:32:38,232.62,8.08
o_007099,1,p_6908,s_130,2017-12-27 13:57:51,334.04,26.57
o_007100,1,p_6378,s_869,2018-01-09 16:33:35,64.77,11.87
o_007101,1,p_8403,s_924,2018-01-21 10:13:10,458.3,13.7
o_007102,1,p_3240,s_736,2018-06-13 14:15:58,735.28,7.17
o_007103,1,p_2828,s_727,2018-07-15 15:06:03,30.82,16.38
o_007104,1,p_7940,s_224,2018-02-23 09:44:30,528.96,14.17
o_007105,1,p_1352,s_534,2018-06-19 08:09:45,198.99,11.37
o_007106,1,p_2366,s_867,2018-07-31 12:20:30,621.24,12.47
o_007107,1,p_8733,s_753,2017-10-13 04:21:39,391.03,28.95
o_007108,1,p_1604,s_292,2018-05-13 23:49:18,40.86,8.7
o_007109,1,p_9345,s_904,2018-08-09 18:43:06,60.66,17.75
o_007110,1,p_7684,s_253,2018-04-26 18:20:35,98.89,5.8
o_007111,1,p_8655,s_619,2018-02-22 16:09:20,80.91,5.98
o_007112,1,p_5083,s_337,2018-07-30 16:54:49,249.33,17.33
o_007113,1,p_6925,s_215,2018-09-01 13:17:22,335.94,7.01
o_007113,2,p_3748,s_509,2018-09-01 13:17:22,226.32,9.97
o_007114,1,p_5673,s_206,2018-05-29 22:54:29,117.81,26.41
o_007114,2,p_3290,s_750,2018-05-29 22:54:29,216.56,24.02
o_007115,1,p_8547,s_574,2017-10-12 15:31:04,218.27,6.4
o_007116,1,p_9242,s_683,2017-04-20 17:48:06,233.13,10.31
o_007117,1,p_5911,s_584,2018-05-03 21:45:34,134.9,17.02
o_007117,2,p_1510,s_529,2018-05-03 21:45:34,184.77,13.61
o_007118,1,p_3413,s_571,2017-07-07 20:03:01,247.81,6.8
o_007118,2,p_3802,s_645,2017-07-07 20:03:01,145.18,6.61
o_007119,1,p_7451,s_293,2017-04-26 12:19:53,30.75,23.19
o_007120,1,p_9779,s_260,2018-07-11 17:35:04,16.85,8.06
o_007121,1,p_6861,s_920,2017-05-07 19:46:57,77.94,17.51
o_007122,1,p_5681,s_392,2018-08-31 20:24:54,205.9,10.16
o_007122,2,p_8143,s_348,2018-08-31 20:24:54,226.33,13.08
o_007122,3,p_8652,s_249,2018-08-31 20:24:54,19.28,9.32
o_007123,1,p_7749,s_126,2018-05-01 09:18:58,246.62,11.61
o_007123,2,p_8271,s_334,2018-05-01 09:18:58,102.93,11.69
o_007124,1,p_2841,s_544,2018-06-12 16:00:58,176.43,14.74
o_007125,1,p_8541,s_947,2018-05-08 09:26:13,127.3,19.78
o_007126,1,p_4589,s_510,2017-03-29 07:33:23,104.52,5.56
o_007127,1,p_3348,s_217,2018-06-29 09:35:28,145.29,19.38
o_007128,1,p_8088,s_719,2018-07-06 16:15:20,509.56,14.75
o_007129,1,p_5581,s_453,2018-05-22 03:33:42,121.67,10.96
o_007129,2,p_1582,s_790,2018-05-22 03:33:42,156.67,7.56
o_007130,1,p_7191,s_428,2017-09-27 15:48:46,136.08,29.17
o_007131,1,p_1644,s_745,2017-08-06 20:16:16,37.16,22.58
o_007132,1,p_3550,s_263,2017-06-27 16:01:47,89.9,7.43
o_007133,1,p_8863,s_646,2018-01-27 13:05:42,139.57,29.12
o_007133,2,p_7563,s_856,2018-01-27 13:05:42,188.09,26.31
o_007134,1,p_4125,s_591,2017-05-18 21:50:10,182.85,12.46
o_007135,1,p_2563,s_133,2018-01-18 11:48:57,315.48,10.92
o_007136,1,p_7852,s_137,2017-01-18 13:57:35,615.08,15.69
o_007136,2,p_7496,s_163,2017-01-18 13:57:35,79.87,14.23
o_007136,3,p_4851,s_913,2017-01-18 13:57:35,145.23,12.78
o_007137,1,p_8578,s_283,2018-04-29 09:45:14,29.37,27.67
o_007138,1,p_8675,s_867,2018-03-01 15:22:44,32.68,12.98
o_007139,1,p_2316,s_484,2017-11-20 20:01:43,51.08,16.84
o_007140,1,p_1234,s_638,2018-05-13 20:16:29,32.98,16.25
o_007141,1,p_2860,s_588,2018-03-25 00:58:12,25.62,15.76
o_007142,1,p_6619,s_721,2018-07-31 13:34:15,253.15,29.69
o_007143,1,p_2328,s_378,2018-08-13 07:44:02,74.2,25.42
o_007144,1,p_6087,s_817,2018-08-11 15:26:43,114.08,11.9
o_007145,1,p_2482,s_599,2018-06-28 15:13:40,160.53,9.62
o_007146,1,p_3307,s_506,2017-01-24 14:18:26,89.54,15.2
o_007147,1,p_7481,s_881,2017-05-06 22:10:55,163.46,8.16
o_007148,1,p_2556,s_829,2017-06-25 14:27:01,43.25,12.05
o_007149,1,p_2205,s_914,2018-02-23 17:48:54,82.02,24.82
o_007150,1,p_1694,s_264,2018-07-25 15:59:24,258.9,15.98
o_007151,1,p_3287,s_498,2018-05-20 19:18:17,220.44,9.63
o_007152,1,p_9041,s_685,2018-02-27 12:47:40,30.41,9.31
o_007153,1,p_5578,s_522,2017-01-27 14:37:18,58.07,5.76
o_007154,1,p_2565,s_590,2018-05-23 14:46:57,125.06,12.97
o_007155,1,p_2236,s_544,2018-02-21 20:22:27,70.48,8.33
o_007156,1,p_1739,s_389,2018-04-10 08:23:36,216.8,10.76
o_007157,1,p_3537,s_639,2017-09-11 13:00:39,121.98,23.7
o_007158,1,p_6336,s_728,2017-07-12 21:32:11,28.17,29.26
o_007159,1,p_6376,s_952,2017-07-16 22:27:32,357.64,19.94
o_007160,1,p_1829,s_688,2018-08-10 12:16:44,305.44,19.88
o_007161,1,p_9880,s_796,2018-02-07 14:15:43,138.01,11.59
o_007162,1,p_4957,s_640,2018-07-31 17:58:11,182.44,13.45
o_007163,1,p_9927,s_579,2017-08-16 16:24:57,107.42,12.81
o_007164,1,p_9433,s_788,2018-05-28 18:25:41,112.89,69.12
o_007165,1,p_4261,s_228,2017-02-18 18:24:51,133.05,18.12
o_007166,1,p_2353,s_730,2018-06-09 13:53:39,94.31,69.48
o_007167,1,p_7718,s_669,2017-12-11 12:08:14,146.52,69.5
o_007168,1,p_9652,s_841,2017-09-08 16:18:20,101.92,8.13
o_007169,1,p_7535,s_743,2017-05-29 15:55:30,160.14,12.66
o_007170,1,p_5731,s_222,2018-08-30 07:17:40,69.32,18.96
o_007171,1,p_8440,s_636,2018-04-17 16:27:59,105.25,27.69
o_007172,1,p_6216,s_541,2017-08-01 11:33:27,133.75,14.03
o_007172,2,p_5043,s_328,2017-08-01 11:33:27,29.87,16.06
o_007173,1,p_2208,s_376,2018-04-07 16:30:03,106.14,66.69
o_007174,1,p_6214,s_668,2018-06-12 21:23:24,243.2,15.96
o_007175,1,p_8282,s_837,2018-06-15 15:10:48,135.73,26.15
o_007176,1,p_5584,s_367,2017-05-11 18:59:13,180.2,9.15
o_007177,1,p_3581,s_723,2018-05-10 22:39:08,161.39,9.87
o_007178,1,p_8686,s_867,2017-03-15 19:33:00,67.76,5.66
o_007178,2,p_6145,s_109,2017-03-15 19:33:00,77.25,8.13
o_007179,1,p_2172,s_834,2017-05-11 16:30:05,51.58,9.65
o_007180,1,p_9226,s_606,2018-08-26 11:21:11,106.38,19.65
o_007181,1,p_7577,s_264,2018-07-28 15:58:54,193.46,9.34
o_007182,1,p_3957,s_679,2018-05-19 14:06:12,104.45,7.77
o_007183,1,p_4572,s_579,2018-01-06 15:50:38,51.55,12.69
o_007184,1,p_2058,s_589,2017-08-01 18:42:50,180.14,19.7
o_007185,1,p_8340,s_214,2017-10-19 14:14:17,33.98,19.82
o_007186,1,p_7187,s_358,2018-08-31 23:09:08,182.62,24.15
o_007187,1,p_3791,s_414,2018-01-30 21:45:35,181.84,11.91
o_007188,1,p_5497,s_104,2017-05-12 11:53:59,72.13,10.63
o_007188,2,p_6636,s_760,2017-05-12 11:53:59,51.56,7.97
o_007189,1,p_7112,s_346,2018-07-18 09:46:20,36.84,10.65
o_007190,1,p_1486,s_219,2018-01-21 19:35:37,53.03,9.33
o_007191,1,p_6719,s_289,2017-10-21 18:42:45,156.7,11.48
o_007192,1,p_9117,s_132,2017-01-09 11:09:32,246.46,7.66
o_007193,1,p_4222,s_952,2018-06-19 07:18:05,51.38,27.25
o_007194,1,p_1609,s_948,2017-04-11 11:31:28,86.05,13.48
o_007195,1,p_8827,s_729,2018-06-16 11:40:13,71.57,28.47
o_007196,1,p_2362,s_275,2018-02-11 10:06:29,73.2,10.11
o_007197,1,p_3790,s_976,2018-05-09 20:14:38,23.97,24.78
o_007197,2,p_3318,s_206,2018-05-09 20:14:38,102.98,29.68
o_007198,1,p_9232,s_943,2017-03-07 04:54:33,305.72,27.68
o_007199,1,p_3874,s_335,2018-01-19 02:53:08,16.06,24.43
o_007200,1,p_6223,s_771,2018-03-27 10:36:13,81.9,12.32
o_007201,1,p_3236,s_245,2017-05-18 08:46:30,400.89,5.75
o_007202,1,p_7201,s_750,2018-08-28 11:16:06,225.39,65.74
o_007203,1,p_2971,s_725,2018-04-14 09:15:59,429.4,13.85
o_007203,2,p_9428,s_128,2018-04-14 09:15:59,456.89,17.77
o_007204,1,p_7887,s_493,2018-04-10 13:21:23,162.59,28.26
o_007205,1,p_7886,s_512,2018-03-04 10:34:45,292.24,7.41
o_007206,1,p_3592,s_179,2018-06-08 14:06:18,38.33,17.64
o_007207,1,p_1408,s_879,2017-08-28 07:05:14,359.25,6.05
o_007207,2,p_1086,s_229,2017-08-28 07:05:14,71.99,11.96
o_007207,3,p_2043,s_762,2017-08-28 07:05:14,125.31,8.62
o_007208,1,p_8126,s_370,2017-10-01 00:30:05,106.85,8.47
o_007209,1,p_3458,s_401,2017-02-24 11:17:23,114.01,11.35
o_007210,1,p_8663,s_647,2018-01-16 19:17:43,108.26,9.65
o_007210,2,p_4922,s_257,2018-01-16 19:17:43,267.3,5.73
o_007211,1,p_2385,s_596,2018-05-06 13:38:00,67.72,12.02
o_007212,1,p_5852,s_492,2017-03-28 11:12:57,90.31,19.87
o_007213,1,p_9633,s_731,2017-05-03 09:20:39,43.67,8.01
o_007213,2,p_3024,s_834,2017-05-03 09:20:39,159.09,12.09
o_007214,1,p_2092,s_878,2018-07-28 09:46:16,24.28,14.23
o_007215,1,p_5098,s_242,2017-08-06 08:44:43,21.54,6.6
o_007216,1,p_4719,s_408,2017-10-07 15:30:14,54.7,16.11
o_007217,1,p_4240,s_794,2018-07-07 13:31:48,317.08,16.09
o_007217,2,p_7541,s_765,2018-07-07 13:31:48,35.35,17.64
o_007218,1,p_7093,s_474,2018-01-17 14:11:56,67.72,8.64
o_007219,1,p_8965,s_627,2017-03-27 19:15:09,246.65,9.32
o_007220,1,p_7280,s_105,2018-04-07 12:29:32,62.43,15.17
o_007221,1,p_9628,s_608,2018-07-31 11:14:05,76.41,9.15
o_007222,1,p_3775,s_811,2018-01-23 13:34:59,35.06,7.59
o_007223,1,p_8783,s_259,2017-01-30 10:46:40,62.6,11.33
o_007224,1,p_9667,s_785,2018-03-04 10:41:06,86.21,25.38
o_007225,1,p_7462,s_550,2017-11-29 13:24:36,56.39,5.62
o_007226,1,p_3506,s_373,2018-04-30 17:29:14,43.95,9.11
o_007227,1,p_6404,s_689,2018-05-23 19:20:34,20.45,8.38
o_007228,1,p_6340,s_592,2018-02-09 12:41:51,119.65,26.86
o_007228,2,p_2897,s_886,2018-02-09 12:41:51,81.03,26.92
o_007229,1,p_1914,s_757,2017-01-26 15:16:11,73.99,11.27
o_007230,1,p_2600,s_368,2017-07-12 10:43:52,96.56,24.76
o_007231,1,p_3942,s_785,2017-02-07 20:16:09,41.0,10.09
o_007232,1,p_6692,s_834,2018-01-10 10:45:57,76.91,16.91
o_007233,1,p_8440,s_611,2018-05-09 12:34:34,223.53,11.4
o_007234,1,p_2601,s_507,2018-01-18 08:43:39,35.94,19.19
o_007235,1,p_3163,s_231,2017-06-15 11:26:34,289.11,11.44
o_007236,1,p_4854,s_462,2018-02-18 22:07:25,42.82,10.68
o_007237,1,p_2862,s_165,2018-05-24 19:01:05,176.67,11.81
o_007238,1,p_4605,s_895,2018-07-16 14:05:36,136.43,7.22
o_007238,2,p_1428,s_884,2018-07-16 14:05:36,257.45,12.9
o_007239,1,p_1909,s_652,2018-05-26 19:16:37,139.06,15.99
o_007240,1,p_4512,s_122,2018-07-16 21:01:52,156.35,7.92
o_007241,1,p_5771,s_234,2017-03-22 09:01:03,71.24,16.12
o_007242,1,p_5995,s_669,2017-08-09 18:10:06,83.96,6.43
o_007242,2,p_5237,s_399,2017-08-09 18:10:06,166.6,11.82
o_007243,1,p_8038,s_488,2018-06-20 07:45:58,42.35,8.07
o_007244,1,p_3290,s_771,2018-03-20 11:33:48,30.04,27.04
o_007245,1,p_4702,s_863,2018-01-30 09:52:54,80.93,68.65
o_007246,1,p_5208,s_679,2018-08-17 16:46:26,114.94,12.13
o_007247,1,p_8365,s_133,2018-03-28 09:56:02,94.92,8.07
o_007248,1,p_9733,s_642,2018-06-26 21:12:39,122.79,64.16
o_007249,1,p_1385,s_776,2017-07-16 13:03:36,80.33,5.58
o_007249,2,p_9738,s_570,2017-07-16 13:03:36,553.92,12.41
o_007250,1,p_9095,s_358,2018-01-17 00:30:46,18.3,11.32
o_007251,1,p_8693,s_901,2017-07-21 20:28:26,43.53,24.89
o_007252,1,p_4494,s_919,2018-01-12 19:19:27,38.76,14.12
o_007253,1,p_9682,s_700,2018-05-10 19:25:22,90.31,8.0
o_007254,1,p_8585,s_641,2018-03-09 14:36:42,92.29,18.03
o_007255,1,p_2148,s_480,2018-08-15 22:05:12,50.97,8.35
o_007256,1,p_2171,s_327,2017-12-03 07:57:19,224.49,17.03
o_007257,1,p_6768,s_772,2018-05-11 14:17:35,73.24,13.0
o_007258,1,p_5239,s_771,2017-02-16 09:59:55,104.79,19.09
o_007259,1,p_4483,s_423,2018-02-21 20:27:41,179.24,6.2
o_007260,1,p_7337,s_865,2018-03-02 13:44:25,109.49,29.6
o_007261,1,p_8643,s_866,2018-05-17 14:53:36,169.24,25.15
o_007262,1,p_4888,s_241,2018-05-02 19:13:34,134.47,26.36
o_007263,1,p_9604,s_926,2017-07-27 08:25:16,136.83,27.61
o_007263,2,p_2041,s_641,2017-07-27 08:25:16,83.46,28.03
o_007264,1,p_1030,s_460,2017-10-23 09:48:28,24.65,7.98
o_007265,1,p_1809,s_721,2017-10-09 16:13:09,155.43,12.83
o_007266,1,p_2658,s_730,2017-09-28 11:08:08,36.67,19.11
o_007267,1,p_5448,s_197,2017-05-21 16:03:20,392.76,29.24
o_007268,1,p_6625,s_300,2017-05-13 14:26:48,182.76,26.86
o_007269,1,p_6381,s_859,2017-08-07 11:43:50,236.15,12.81
o_007270,1,p_2735,s_831,2017-10-07 16:18:25,55.24,8.83
o_007271,1,p_3323,s_915,2017-02-25 16:19:44,165.57,29.56
o_007272,1,p_8241,s_706,2018-07-30 10:35:14,133.89,12.98
o_007273,1,p_7131,s_186,2017-01-28 11:03:30,49.9,16.49
o_007274,1,p_1950,s_989,2017-04-23 22:37:44,87.91,28.34
o_007275,1,p_4946,s_383,2017-02-27 12:15:39,77.57,69.99
o_007276,1,p_2392,s_613,2018-06-20 12:04:41,368.05,23.32
o_007277,1,p_6630,s_609,2018-07-02 16:13:30,130.81,11.6
o_007278,1,p_9936,s_279,2017-02-11 16:16:09,83.1,19.3
o_007279,1,p_5061,s_282,2018-03-12 16:20:27,138.44,11.32
o_007280,1,p_7367,s_442,2018-07-19 21:53:12,109.3,7.15
o_007281,1,p_9153,s_334,2017-08-13 16:36:24,95.02,28.95
o_007282,1,p_8759,s_901,2018-06-15 14:43:02,279.36,17.58
o_007283,1,p_3937,s_563,2017-11-14 10:02:13,85.36,13.45
o_007283,2,p_7851,s_467,2017-11-14 10:02:13,280.59,19.39
o_007284,1,p_6439,s_644,2017-05-03 10:41:26,44.07,28.75
o_007285,1,p_5710,s_441,2017-06-25 09:01:42,38.87,10.73
o_007286,1,p_1263,s_633,2017-10-01 19:59:30,245.6,17.61
o_007287,1,p_4574,s_798,2017-01-30 09:58:15,252.32,15.92
o_007288,1,p_3132,s_190,2017-10-27 23:51:17,45.5,17.7
o_007289,1,p_4863,s_498,2017-06-30 13:17:48,195.43,5.85
o_007290,1,p_9893,s_394,2018-07-06 13:26:34,24.2,10.52
o_007291,1,p_9012,s_111,2018-01-19 17:19:14,174.65,29.24
o_007292,1,p_3993,s_634,2018-04-13 17:33:12,242.12,18.19
o_007293,1,p_7539,s_421,2017-12-18 13:32:22,127.74,8.72
o_007294,1,p_6209,s_165,2018-07-08 14:55:03,38.21,10.89
o_007294,2,p_6764,s_798,2018-07-08 14:55:03,19.54,13.41
o_007294,3,p_8475,s_690,2018-07-08 14:55:03,115.08,11.65
o_007295,1,p_9396,s_524,2017-01-25 11:20:02,106.86,25.47
o_007296,1,p_6636,s_931,2017-03-10 16:32:53,64.13,28.33
o_007297,1,p_1120,s_962,2018-02-08 14:04:08,137.35,15.43
o_007298,1,p_5818,s_112,2017-11-14 11:53:56,272.93,14.61
o_007299,1,p_7397,s_803,2018-06-22 09:02:04,191.57,8.35
o_007300,1,p_2512,s_393,2017-01-09 21:54:31,271.73,25.93
o_007301,1,p_4929,s_170,2017-04-10 03:35:39,27.65,23.38
o_007302,1,p_8185,s_258,2017-04-16 11:01:46,183.43,5.56
o_007303,1,p_9141,s_217,2017-05-22 01:51:20,99.71,25.16
o_007304,1,p_2697,s_122,2018-01-15 07:56:15,300.95,24.62
o_007305,1,p_3432,s_934,2017-09-11 14:41:41,237.22,23.1
o_007306,1,p_2025,s_791,2017-01-21 18:19:34,113.24,9.08
o_007307,1,p_8059,s_763,2018-03-10 15:40:40,78.73,15.28
o_007308,1,p_7118,s_831,2017-10-27 05:29:49,309.36,17.04
o_007309,1,p_3899,s_203,2017-10-08 11:16:47,112.37,14.14
o_007309,2,p_1946,s_129,2017-10-08 11:16:47,81.17,15.88
o_007310,1,p_5716,s_798,2018-06-23 15:45:56,42.35,69.74
o_007310,2,p_1905,s_420,2018-06-23 15:45:56,458.58,69.42
o_007311,1,p_5067,s_532,2018-04-06 19:52:18,146.48,9.42
o_007312,1,p_4824,s_650,2018-04-20 07:27:45,219.91,13.08
o_007313,1,p_4745,s_524,2018-08-29 19:48:29,80.8,26.44
o_007314,1,p_1315,s_624,2018-07-31 09:55:05,42.32,11.51
o_007315,1,p_5006,s_937,2018-07-20 13:55:47,24.45,22.59
o_007315,2,p_9957,s_447,2018-07-20 13:55:47,146.4,22.84
o_007316,1,p_4458,s_189,2018-07-14 14:01:07,144.73,26.97
o_007317,1,p_4906,s_702,2018-04-23 08:04:45,44.41,13.22
o_007318,1,p_3012,s_709,2017-09-16 16:46:37,96.69,25.66
o_007319,1,p_3001,s_237,2018-01-31 07:02:49,431.72,6.75
o_007320,1,p_9608,s_801,2018-05-25 07:45:40,352.61,26.35
o_007321,1,p_8934,s_881,2018-03-23 10:09:08,20.16,19.7
o_007322,1,p_2486,s_755,2018-05-16 21:24:39,272.69,11.87
o_007323,1,p_3610,s_381,2018-05-14 07:04:05,90.6,6.34
o_007324,1,p_4859,s_880,2017-08-19 09:23:44,171.45,12.69
o_007325,1,p_8670,s_957,2017-07-12 08:40:20,399.94,24.98
o_007326,1,p_1003,s_211,2018-06-14 08:39:45,51.55,22.1
o_007327,1,p_5338,s_172,2018-08-15 12:34:40,533.08,14.47
o_007328,1,p_2082,s_107,2017-03-06 07:25:14,88.72,22.27
o_007328,2,p_9903,s_412,2017-03-06 07:25:14,38.05,28.26
o_007329,1,p_5225,s_488,2018-07-29 09:15:39,56.97,12.63
o_007330,1,p_1368,s_365,2017-08-11 12:04:35,246.12,23.87
o_007331,1,p_4624,s_708,2018-08-02 07:13:31,46.13,19.36
o_007332,1,p_1914,s_185,2018-03-06 19:08:15,245.32,28.86
o_007333,1,p_5826,s_787,2017-01-21 12:50:14,239.14,13.26
o_007333,2,p_6147,s_305,2017-01-21 12:50:14,203.98,8.63
o_007334,1,p_4511,s_133,2017-07-13 22:01:06,111.95,10.84
o_007335,1,p_1970,s_256,2018-06-07 16:24:58,127.48,17.37
o_007336,1,p_7148,s_133,2017-04-21 09:54:45,33.67,17.93
o_007337,1,p_5577,s_494,2017-10-16 13:42:03,405.91,29.63
o_007338,1,p_7990,s_237,2017-06-19 09:13:21,225.74,11.33
o_007339,1,p_9457,s_436,2017-04-23 20:22:58,35.36,5.83
o_007339,2,p_5112,s_966,2017-04-23 20:22:58,71.0,10.33
o_007339,3,p_6720,s_815,2017-04-23 20:22:58,209.79,9.63
o_007340,1,p_7923,s_145,2018-07-26 11:24:02,266.29,13.77
o_007341,1,p_8075,s_237,2017-05-23 12:53:02,104.43,9.06
o_007341,2,p_9466,s_525,2017-05-23 12:53:02,139.65,13.22
o_007342,1,p_4649,s_929,2018-07-07 11:28:34,55.11,24.81
o_007343,1,p_5069,s_743,2018-03-23 18:28:24,43.09,23.03
o_007344,1,p_2702,s_382,2017-09-21 17:03:59,64.57,10.33
o_007345,1,p_5405,s_247,2017-10-17 12:41:41,32.5,15.14
o_007346,1,p_6888,s_811,2018-05-30 09:35:57,116.9,17.85
o_007347,1,p_9917,s_609,2018-05-09 19:27:59,148.21,8.6
o_007348,1,p_4362,s_540,2018-08-17 09:36:55,259.07,19.73
o_007349,1,p_2629,s_735,2017-04-08 14:01:14,33.46,5.99
o_007350,1,p_9476,s_164,2017-08-17 23:14:20,80.13,12.21
o_007351,1,p_4596,s_169,2018-06-30 16:34:46,82.29,7.67
o_007352,1,p_3150,s_480,2018-02-11 09:56:11,335.9,9.52
o_007353,1,p_2772,s_457,2017-10-22 15:12:35,52.44,19.02
o_007354,1,p_7939,s_756,2017-03-25 12:52:02,189.11,27.63
o_007355,1,p_1513,s_615,2018-03-05 10:48:56,315.73,14.88
o_007356,1,p_7609,s_691,2017-01-25 12:03:54,179.63,64.52
o_007357,1,p_5665,s_618,2018-04-08 00:59:09,91.1,10.78
o_007358,1,p_6319,s_165,2017-10-31 19:50:52,38.38,12.08
o_007359,1,p_3956,s_521,2018-03-06 10:51:44,87.14,8.97
o_007360,1,p_4784,s_891,2018-08-28 12:35:39,21.36,11.07
